customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
2724-FJDYW,39,No,One year,No,Bank transfer (automatic),54.85,2191.7,No,Male,0,No,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
4693-VWVBO,3,Yes,Month-to-month,No,Electronic check,19.55,61.05,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0301-KOBTQ,32,Yes,Two year,Yes,Bank transfer (automatic),20.05,614.45,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7044-YAACC,4,Yes,Month-to-month,Yes,Electronic check,70.2,280.35,No,Male,1,Yes,No,No,Fiber optic,No,No,No,No,No,No
8290-YWKHZ,32,Yes,Month-to-month,Yes,Electronic check,93.2,2931,Yes,Female,1,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
5908-QMGOE,15,Yes,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,Yes,Male,1,No,No,Yes,Fiber optic,No,No,No,No,No,No
4795-KTRTH,5,Yes,Month-to-month,Yes,Electronic check,81.0,371.65,Yes,Female,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,No
5057-RKGLH,9,Yes,Two year,No,Mailed check,20.35,191.1,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6341-JVQGF,31,Yes,One year,Yes,Mailed check,81.15,2545.75,No,Female,0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
4065-JJAVA,1,Yes,Month-to-month,No,Electronic check,49.5,49.5,No,Female,0,No,No,No,DSL,No,Yes,No,No,No,No
2018-QKYGT,1,Yes,Month-to-month,Yes,Electronic check,81.05,81.05,No,Male,0,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes
7379-FNIUJ,2,Yes,Month-to-month,No,Electronic check,100.2,198.5,No,Male,0,No,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
1970-KKFWL,35,Yes,Two year,No,Bank transfer (automatic),23.3,797.1,No,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7311-MQJCH,5,Yes,One year,No,Electronic check,19.55,99.6,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5896-NPFWW,3,Yes,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,Male,0,Yes,Yes,No,DSL,No,No,Yes,No,No,No
8791-GFXLZ,12,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,593.05,No,Male,0,No,No,No,DSL,No,Yes,No,No,No,No
4979-HPRFL,56,Yes,Two year,No,Bank transfer (automatic),24.15,1402.25,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6181-AXXYF,72,Yes,Two year,No,Credit card (automatic),24.75,1859.1,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7908-QCBCA,1,Yes,Month-to-month,Yes,Mailed check,69.4,69.4,Yes,Female,0,Yes,No,No,Fiber optic,No,No,No,No,No,No
6877-TJMBR,1,Yes,Month-to-month,Yes,Electronic check,84.8,84.8,Yes,Male,0,Yes,No,No,Fiber optic,No,No,No,Yes,Yes,No
0975-UYDTX,26,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,No,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4581-LNWUM,13,No,Month-to-month,No,Electronic check,49.15,649.4,No,Female,0,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
4957-TIALW,15,Yes,One year,No,Credit card (automatic),65.6,1010,No,Female,0,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
4989-LIXVT,68,Yes,Month-to-month,Yes,Electronic check,95.9,6503.2,No,Male,1,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
0886-QGENL,27,Yes,Month-to-month,Yes,Electronic check,101.25,2754.45,Yes,Female,1,Yes,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
2799-ARNLO,5,Yes,Month-to-month,Yes,Electronic check,69.35,341.6,No,Female,1,Yes,No,No,Fiber optic,No,No,No,No,No,No
3027-YNWZU,64,Yes,Two year,No,Credit card (automatic),25.0,1584.8,No,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9578-VRMNM,16,Yes,Month-to-month,Yes,Credit card (automatic),65.2,1043.35,Yes,Female,0,No,No,Yes,DSL,No,No,Yes,No,No,Yes
8943-URTMR,2,Yes,Month-to-month,Yes,Mailed check,79.65,152.7,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No
7963-SHNDT,52,No,Two year,No,Mailed check,39.1,1982.1,No,Female,0,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
8007-YYPWD,15,Yes,Two year,No,Bank transfer (automatic),25.05,369.1,No,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4567-AKPIA,41,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,No,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6927-WTFIV,20,Yes,Month-to-month,No,Credit card (automatic),71.3,1389.2,Yes,Male,1,No,No,No,Fiber optic,No,No,No,No,No,No
5914-GXMDA,32,Yes,One year,No,Mailed check,19.3,593.2,No,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7767-UXAGJ,1,Yes,Month-to-month,Yes,Electronic check,50.45,50.45,Yes,Male,0,No,No,Yes,DSL,No,No,No,No,No,No
4827-DPADN,72,Yes,Two year,Yes,Bank transfer (automatic),83.3,6042.7,No,Female,0,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
5788-YPOEG,34,Yes,Two year,No,Mailed check,84.75,2839.45,No,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7242-EDTYC,44,Yes,Two year,No,Bank transfer (automatic),19.55,819.95,No,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1676-MQAOA,72,Yes,Two year,Yes,Bank transfer (automatic),75.1,5336.35,No,Male,0,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No
5168-MSWXT,8,Yes,Month-to-month,Yes,Electronic check,94.75,759.55,No,Male,0,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
1976-AZZPJ,7,No,Month-to-month,No,Mailed check,34.2,256.6,No,Male,0,Yes,No,No phone service,DSL,Yes,Yes,No,No,No,No
8711-LOBKY,59,Yes,Two year,No,Mailed check,19.85,1188.25,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9057-SIHCH,3,Yes,Month-to-month,Yes,Electronic check,96.6,291.9,Yes,Female,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
5229-DTFYB,41,Yes,Two year,Yes,Bank transfer (automatic),98.8,3959.15,No,Female,0,No,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
6370-ZVHDV,61,Yes,Two year,No,Bank transfer (automatic),25.3,1554.9,No,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4818-DRBQT,29,Yes,Month-to-month,Yes,Bank transfer (automatic),80.15,2265.25,Yes,Male,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,No
2230-XTUWL,48,Yes,Two year,No,Mailed check,19.55,883.35,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1066-JKSGK,1,Yes,Month-to-month,No,Mailed check,20.15,20.15,Yes,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1852-QSWCD,64,Yes,Two year,Yes,Mailed check,24.8,1514.85,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6625-FLENO,58,Yes,Two year,No,Mailed check,20.75,1185.95,No,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1766-GKNMI,29,Yes,Month-to-month,Yes,Electronic check,84.9,2516.2,No,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,Yes
6502-HCJTI,7,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,Yes,Male,1,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
2323-ARSVR,67,Yes,Two year,Yes,Electronic check,111.05,7321.05,No,Male,0,Yes,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3164-AALRN,5,Yes,One year,Yes,Mailed check,70.0,347.4,Yes,Male,0,No,No,No,DSL,No,No,Yes,No,Yes,Yes
6064-ZATLR,27,Yes,Two year,No,Bank transfer (automatic),52.85,1498.65,No,Female,0,No,No,No,DSL,Yes,Yes,No,No,No,No
2636-OHFMN,4,No,Month-to-month,Yes,Electronic check,48.55,201,Yes,Male,0,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
7096-UCLNH,1,Yes,Month-to-month,No,Mailed check,20.05,20.05,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3097-PYWXL,4,Yes,Month-to-month,Yes,Electronic check,19.95,82.9,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4719-UMSIY,6,Yes,Month-to-month,No,Mailed check,19.65,100.9,No,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6917-IAYHD,1,No,Month-to-month,No,Mailed check,33.6,33.6,No,Male,0,No,Yes,No phone service,DSL,No,Yes,No,Yes,No,No
0112-QWPNC,49,Yes,One year,No,Electronic check,84.35,4059.35,Yes,Male,0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
5208-HFSBT,2,Yes,Month-to-month,Yes,Credit card (automatic),55.05,102.75,Yes,Female,0,No,No,No,DSL,No,Yes,No,Yes,No,No
6473-ULUHT,16,Yes,Month-to-month,No,Electronic check,84.9,1398.25,No,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
2080-SRCDE,1,Yes,Month-to-month,No,Mailed check,25.4,25.4,No,Female,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7504-UWHNB,25,Yes,Month-to-month,No,Electronic check,69.75,1729.35,No,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No
5062-CJJKH,25,Yes,One year,No,Mailed check,53.65,1355.45,No,Male,0,Yes,Yes,No,DSL,No,Yes,Yes,No,No,No
2272-WUSPA,72,Yes,Two year,Yes,Electronic check,110.75,7751.7,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
0380-ZCSBI,10,Yes,Month-to-month,No,Credit card (automatic),20.0,198.7,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6250-CGGUN,54,Yes,One year,No,Electronic check,84.4,4484.05,No,Male,0,No,No,No,Fiber optic,Yes,No,Yes,Yes,No,No
9661-MHUMO,1,Yes,Month-to-month,Yes,Credit card (automatic),49.25,49.25,Yes,Male,1,Yes,Yes,No,DSL,No,No,No,Yes,No,No
5176-OLSKT,66,Yes,Two year,No,Bank transfer (automatic),66.9,4370.25,No,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No
5172-MIGPM,4,Yes,Month-to-month,No,Mailed check,65.55,237.2,No,Male,0,No,No,Yes,DSL,No,No,No,Yes,No,Yes
6671-NGWON,7,Yes,Month-to-month,No,Mailed check,20.35,150.6,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8169-SAEJD,69,No,Two year,No,Credit card (automatic),56.55,3952.65,No,Male,1,Yes,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes
3585-ISXZP,8,Yes,Month-to-month,No,Bank transfer (automatic),95.65,778.1,Yes,Female,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
2108-GLPQB,25,Yes,Month-to-month,No,Credit card (automatic),55.55,1405.3,No,Male,0,Yes,No,Yes,DSL,No,No,Yes,No,No,No
6029-WTIPC,37,Yes,Month-to-month,Yes,Electronic check,101.1,3744.05,Yes,Male,1,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
0247-SLUJI,1,Yes,Month-to-month,No,Mailed check,19.7,19.7,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4116-IQRFR,4,Yes,One year,No,Credit card (automatic),24.1,73.1,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2309-OSFEU,10,No,Month-to-month,Yes,Mailed check,33.9,298.45,Yes,Male,0,No,No,No phone service,DSL,No,No,No,No,No,Yes
0458-HEUZG,13,No,Two year,No,Mailed check,35.4,450.4,No,Female,0,No,No,No phone service,DSL,No,No,Yes,Yes,No,No
7285-KLOTR,12,Yes,One year,No,Electronic check,78.85,876.75,No,Female,0,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes
1241-EZFMJ,61,Yes,Two year,No,Bank transfer (automatic),25.45,1538.6,No,Male,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6196-HBOBZ,65,Yes,Two year,Yes,Electronic check,99.35,6347.55,No,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
4872-VXRIL,56,Yes,One year,Yes,Bank transfer (automatic),64.65,3665.55,No,Male,0,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No
6194-HBGQN,51,Yes,One year,Yes,Credit card (automatic),81.15,4126.2,No,Male,0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
5681-LLOEI,43,Yes,One year,Yes,Credit card (automatic),91.25,4013.8,No,Male,0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
1536-HBSWP,1,Yes,Month-to-month,Yes,Electronic check,49.9,49.9,No,Female,0,No,No,No,DSL,No,No,No,Yes,No,No
0988-JRWWP,3,Yes,Month-to-month,Yes,Electronic check,54.2,140.4,No,Female,0,No,No,No,DSL,No,No,No,No,Yes,No
3665-JATSN,19,No,Month-to-month,Yes,Electronic check,39.7,710.05,No,Female,0,No,No,No phone service,DSL,No,Yes,No,No,No,Yes
1833-TCXKK,45,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,No,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0324-BRPCJ,68,Yes,Month-to-month,Yes,Electronic check,100.2,6851.65,Yes,Female,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2002-MZHWP,1,Yes,Month-to-month,No,Mailed check,20.5,20.5,Yes,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4821-SJHJV,32,Yes,Month-to-month,No,Electronic check,89.6,2901.8,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
9581-GVBXT,59,No,One year,No,Mailed check,34.8,1980.3,No,Male,0,Yes,Yes,No phone service,DSL,Yes,No,Yes,No,No,No
5242-UOWHD,45,Yes,Two year,No,Mailed check,20.35,929.2,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6892-XPFPU,24,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,Yes,Male,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1187-WILMM,63,Yes,Two year,Yes,Credit card (automatic),89.4,5597.65,No,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4109-CYRBD,29,Yes,Month-to-month,Yes,Electronic check,51.6,1442,No,Male,1,Yes,No,Yes,DSL,No,No,No,No,No,No
0913-XWSCN,55,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,No,Male,0,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
8837-VVWLQ,8,Yes,Month-to-month,No,Electronic check,84.95,668.4,Yes,Female,0,No,No,No,Fiber optic,Yes,No,No,No,Yes,No
6345-HOVES,34,No,Month-to-month,Yes,Bank transfer (automatic),25.05,852.7,No,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No
3244-DCJWY,1,Yes,Month-to-month,Yes,Electronic check,70.25,70.25,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No
8735-DCXNF,10,Yes,Month-to-month,Yes,Credit card (automatic),54.95,568.85,No,Male,0,Yes,No,No,DSL,Yes,No,No,Yes,No,No
5676-CFLYY,71,Yes,Two year,Yes,Credit card (automatic),73.35,5154.5,No,Male,0,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes
8217-QYOHV,5,Yes,Month-to-month,Yes,Mailed check,55.75,266.95,No,Male,0,No,No,No,DSL,Yes,No,No,Yes,No,No
2486-WYVVE,31,Yes,One year,Yes,Mailed check,79.3,2484,No,Male,0,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes
2024-BASKD,1,Yes,Month-to-month,Yes,Mailed check,74.6,74.6,Yes,Female,0,No,No,No,Fiber optic,No,No,Yes,No,No,No
5366-IJEQJ,20,Yes,Month-to-month,Yes,Electronic check,88.7,1761.45,Yes,Male,0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,No
6131-IUNXN,19,Yes,Month-to-month,No,Mailed check,20.2,382.2,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3520-FJGCV,72,Yes,Two year,Yes,Credit card (automatic),112.6,8126.65,No,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1734-ZMNTZ,11,Yes,Two year,No,Mailed check,25.0,300.7,No,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4228-ZGYUW,4,Yes,Month-to-month,Yes,Electronic check,90.05,368.1,Yes,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,Yes
9601-BRXPO,25,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
4584-LBNMK,45,Yes,One year,No,Credit card (automatic),24.7,1174.35,No,Male,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8495-LJDFO,64,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,No,Female,1,No,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
7976-CICYS,4,Yes,Month-to-month,Yes,Credit card (automatic),20.7,83.75,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3374-PZLXD,34,Yes,Month-to-month,No,Mailed check,19.7,675.6,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5696-JVVQY,48,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,No,Female,0,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes
2203-GHNWN,24,Yes,Month-to-month,Yes,Mailed check,79.65,1928.7,No,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,No
9489-UTFKA,8,Yes,Month-to-month,No,Bank transfer (automatic),60.9,551.95,No,Male,1,Yes,No,No,DSL,Yes,No,No,No,Yes,No
4129-LYCOI,67,Yes,Two year,Yes,Electronic check,104.0,7039.05,No,Female,0,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
2257-BOVXD,14,Yes,Month-to-month,Yes,Credit card (automatic),66.6,979.5,No,Male,0,Yes,No,Yes,DSL,No,No,No,Yes,Yes,No
5143-EGQFK,10,No,Month-to-month,Yes,Electronic check,29.65,291.4,Yes,Female,1,No,No,No phone service,DSL,No,No,No,Yes,No,No
9833-TGFHX,42,Yes,One year,No,Electronic check,97.1,4016.75,No,Male,0,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
8387-UGUSU,15,Yes,Month-to-month,No,Mailed check,20.05,284.3,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5365-LLFYV,2,Yes,Month-to-month,Yes,Mailed check,45.85,105.6,No,Female,0,No,No,No,DSL,No,No,No,No,No,No
9408-HRXRK,45,Yes,Month-to-month,Yes,Electronic check,105.15,4730.9,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
1565-RHDJD,4,Yes,Month-to-month,No,Bank transfer (automatic),84.05,333.55,Yes,Female,0,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
1150-WFARN,67,Yes,Two year,Yes,Credit card (automatic),108.75,7156.2,Yes,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5995-OIGLP,12,Yes,Month-to-month,No,Mailed check,56.65,654.85,Yes,Male,0,No,No,No,DSL,Yes,No,No,Yes,No,No
0407-BDJKB,60,Yes,Month-to-month,Yes,Electronic check,95.75,5742.9,Yes,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
2947-DOMLJ,1,Yes,Month-to-month,No,Mailed check,50.6,50.6,Yes,Male,0,No,Yes,No,DSL,Yes,No,No,No,No,No
8309-IEYJD,1,Yes,Month-to-month,Yes,Mailed check,70.6,70.6,No,Female,1,No,No,No,Fiber optic,No,No,No,No,No,No
3900-AQPHZ,1,Yes,Month-to-month,No,Mailed check,19.9,19.9,Yes,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4544-RXFMG,8,Yes,One year,Yes,Mailed check,43.45,345.5,No,Male,0,Yes,Yes,No,DSL,No,No,No,No,No,No
1624-NALOJ,5,Yes,Month-to-month,Yes,Electronic check,89.8,502.6,Yes,Male,1,No,No,Yes,Fiber optic,No,Yes,No,No,No,Yes
1447-GIQMR,1,Yes,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,Male,0,Yes,No,No,Fiber optic,No,No,No,No,No,No
2346-LOCWC,58,Yes,Two year,No,Credit card (automatic),20.5,1191.4,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5172-RKOCB,72,Yes,Two year,Yes,Credit card (automatic),108.95,7875,No,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2808-CHTDM,23,Yes,Two year,No,Mailed check,25.1,611.45,No,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1010-DIAUQ,5,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,Yes,Male,0,No,No,No,Fiber optic,No,No,Yes,No,Yes,Yes
8242-PDSGJ,70,No,Two year,Yes,Credit card (automatic),39.15,2692.75,No,Male,0,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
5520-FVEWJ,12,Yes,Month-to-month,Yes,Electronic check,84.5,916.9,Yes,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
0958-YHXGP,7,Yes,Month-to-month,Yes,Mailed check,69.9,497.3,No,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No
2135-RXIHG,1,Yes,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,Male,0,No,No,No,DSL,No,No,No,No,No,No
6981-TDRFT,44,No,One year,Yes,Electronic check,54.3,2317.1,No,Male,0,Yes,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
5751-USDBL,46,Yes,Two year,No,Mailed check,81.0,3846.35,No,Male,0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
8457-XIGKN,20,Yes,Month-to-month,Yes,Credit card (automatic),19.6,356.15,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0111-KLBQG,32,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,No,Male,1,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
2676-ISHSF,1,Yes,Month-to-month,No,Mailed check,20.3,20.3,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0436-TWFFZ,67,Yes,Two year,Yes,Mailed check,85.25,5714.2,No,Female,0,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
